"month","year","UF.Animal.ID","Status","Capture.Date","Capture.Location","Trap.Name","Capture.Notes","UTM.Easting","UTM.Northing","Specimen.Condition","Intake.SVL","Intake.TL","Intake.Weight.kg","Measurements","Intake.Sex","General.Notes","Euth.Date","Final.Disposition","Nec.SVL","Nec.TL","Nec.Weight.kg","fat.g","Malformations","Extremities","Extremities.Notes","Reproductive.Sys","Nec.Sex","GI.Wt","Additional.Notes","Date.Diff","Analysis.Sex","month.numb","day","mass.g","percfat","fulton","OID.","SVL.Diff","Weight.Diff","sizeclass","NEAR.FID","C110111.DIST","C110424.DIST","JDC.DIST","Pond.DIST","UP.DIST","WCS.DIST","Hab1","Hab2","Hab.Name1","Hab.Name2","HabCat","Habitat","SVL_Diff","Weight_Diff","julian","lsvl","ltl","lmass","d1","d2","d3","d4","d5","y14","y15","y16","y17","y18","y19","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","Period","Avg.Temp.F","Min.Temp.F","Max.Temp.F","Rain.in","Rain.Max.15.in","Avg.Temp.C","Min.Temp.C","Max.Temp.C","Rain.cm","Rain.Max.15.cm"
"Apr",2015,"TuMe848","transferred;USGS/ENP",2015-04-10,"BrumLT08",NA,NA,548110,2810069,"Live",28,80,0.768,"Alive","Male","Measured by USGS",2015-04-13,"Sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Male",4,10,768,NA,3.49854227405248,1996,NA,NA,"Group2",1,11544.34546,4567.054631,5567.790316,5333.537756,6837.246887,8929.068596,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,100,3.3322045101752,4.38202663467388,6.64378973314767,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe849","transferred;USGS/ENP",2015-04-11,"S109",213,NA,547878,2808973,"Live",24,67,0.42,"Alive","Female","Measured by USGS",2015-04-13,"Sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Female",4,11,420,NA,3.03819444444444,1997,NA,NA,"Group2",1,10551.37413,3962.040383,5089.249945,4837.634236,6564.736781,7990.797332,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,101,3.17805383034795,4.20469261939097,6.04025471127741,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe851","transferred;USGS/ENP",2015-04-12,"S120",224,NA,550618,2806532,"Live",28.5,78.5,0.832,"Alive","Female","Measured by USGS",2015-04-13,"Sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Female",4,12,832,NA,3.5940883294725,421,NA,NA,"Group2",1,7656.821599,380.0013158,1608.52852,1352.567928,3375.416122,4916.059906,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,102,3.3499040872746,4.36309862478836,6.72383244082121,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe853","UF trap line",2015-04-14,"HH2",144,NA,553772,2806568,"Live",23.3,68.8,0.47,"Dead","Male",NA,2015-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",4,14,470,NA,3.71560975883558,1766,NA,NA,"Group2",1,8181.936751,2774.246745,1584.487299,1819.737344,221.6528818,5640.358588,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,104,3.14845336057165,4.2312037449393,6.1527326947041,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe854","UF trap line",2015-04-14,"HH9",158,NA,551570,2806529,"Live",28.4,76.3,0.525,"Dead","Male",NA,2015-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",4,14,525,NA,2.29194548365376,1154,NA,NA,"Group2",1,7669.977314,572.0034965,679.0647981,419.3626116,2423.647045,4923.716686,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,104,3.34638914516716,4.33467293829041,6.26339826259162,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe855","UF trap line",2015-04-14,"HF51",132,NA,550970,2806999,"Live",25.2,69.7,0.485,"Dead","Male",NA,2015-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",4,14,485,NA,3.03068023211636,1971,NA,NA,"Group2",1,8116.002218,468.8368586,1422.465817,1169.283969,3051.21697,5365.443691,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,104,3.22684399451738,4.24420031776648,6.18414889093748,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe856","UF trap line",2015-04-15,"HH8",157,NA,551862,2806546,"Live",26.1,75.1,0.56,"Dead","Female",NA,2015-04-16,NA,26.7,74.6,0.54,1.469,NA,"Normal",NA,"Normal","Male",14.542,NA,1,"Male",4,15,560,0.262321429,3.14968052396735,1155,0.6,0.02,"Group2",1,7715.437317,864.1301985,425.0176467,193.7937047,2131.356845,4980.469155,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,105,3.26193531432865,4.31882055877009,6.32793678372919,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe857","UF trap line",2015-04-15,"HH10",134,NA,551242,2806525,"Live",25.2,71.4,0.46,"Dead","Female",NA,2015-04-17,"Disposed at South Dade Landfill",25.1,71.2,0.47,3.216,NA,"Normal",NA,"Normal","Female",27.371,NA,2,"Female",4,15,460,0.699130435,2.8744596015949,422,0.1,0.01,"Group2",1,7647.054858,244.0737593,993.3544181,734.4555807,2751.65423,4895.210925,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,105,3.22684399451738,4.26829786934554,6.13122648948314,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe860","UF trap line",2015-04-15,"Trap1",34,NA,553953,2806578,"Live",20.2,55.5,0.22,"Dead","Male",NA,2015-04-17,NA,20,54.7,0.24,1.139,NA,"Normal",NA,"Normal","Male",13.738,NA,2,"Male",4,15,220,0.517727273,2.66912290680102,1767,0.2,0.02,"Group1",1,8255.128467,2955.37375,1764.716691,2000.821081,40.60788101,5738.86156,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,105,3.00568260440716,4.01638302075239,5.39362754635236,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe861","UF trap line",2015-04-16,"PVC5",191,NA,552839,2806550,"Live",21.7,60.9,0.3,"Dead","Female",NA,2015-04-17,NA,22.1,61.3,0.28,0.435,NA,"Normal","Drag marks on ventral side of tail","Normal","Male",26.326,NA,1,"Male",4,16,300,0.145,2.93590536911523,1156,0.4,0.02,"Group2",1,7892.94077,1841.098042,676.1249884,893.324689,1154.530641,5235.174878,5,5," Marshes","Marshes","Marshes","2",NA,NA,106,3.07731226054641,4.10923317471585,5.7037824746562,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe862","UF trap line",2015-04-16,"JD2",160,NA,552278,2806410,"Live",25.5,70.7,0.46,"Dead","Female",NA,2015-04-17,NA,25,68.8,0.46,6.07,NA,"Normal","Slight shedding at dorsal base of tail","Normal","Female",20.598,NA,1,"Female",4,16,460,1.319565217,2.7741969529065,1157,0.5,0,"Group2",1,7640.832743,1285.706421,127.6244491,317.4208563,1723.90545,4934.095358,12,15,"High Intensity Urban","institutional","Urban","4",NA,NA,106,3.23867845216438,4.25844557290253,6.13122648948314,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe863","UF trap line",2015-04-16,"HH9",158,NA,551570,2806529,"Live",21.1,60.9,0.25,"Dead","Male",NA,2015-04-17,NA,20.5,59.3,0.24,0.765,NA,"Normal",NA,"Normal","Male",10.526,NA,1,"Male",4,16,250,0.306,2.66129270057444,1158,0.6,0.01,"Group2",1,7669.977314,572.0034965,679.0647981,419.3626116,2423.647045,4923.716686,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,106,3.04927304048202,4.10923317471585,5.52146091786225,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe864","UF trap line",2015-04-17,"HH8",157,NA,551862,2806546,"Live",23.8,68,0.42,"Dead","Female",NA,2015-04-17,NA,23.5,66.7,0.44,5.408,NA,"Normal",NA,"Normal","Female",29.872,NA,0,"Female",4,17,420,1.287619048,3.11543302442084,1159,0.3,0.02,"Group2",1,7715.437317,864.1301985,425.0176467,193.7937047,2131.356845,4980.469155,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,107,3.16968558067743,4.21950770517611,6.04025471127741,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe865","UF trap line",2015-04-17,NA,153,NA,550967,2807165,"Live",36.2,95.7,1.5,"Dead","Male",NA,2015-04-17,NA,35.7,94.2,1.51,5.761,NA,"Normal",NA,"Normal","Male",53.878,"Pentax 151-0308, 0309",0,"Male",4,17,1500,0.384066667,3.16202680690438,1972,0.5,0.01,"Group3",1,8282.000543,634.757434,1513.214459,1267.379186,3081.083576,5531.468612,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,107,3.58905911883173,4.56121829845891,7.3132203870903,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe866","UF trap line",2015-04-17,"HF19",128,NA,551020,2802507,"Live",21.7,61.6,0.28,"Dead","Male",NA,2015-04-17,NA,21.5,60.6,0.28,1.355,NA,"Normal",NA,"Normal","Male",25.547,NA,0,"Male",4,17,280,0.483928571,2.74017834450755,74,0.2,0,"Group2",1,3624.432645,4024.060139,3977.200649,3985.911815,5046.663551,873.2067338,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,107,3.07731226054641,4.12066187053947,5.63478960316925,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe870","transferred;USGS/ENP",2015-04-16,"RR29",NA,NA,547097,2805651,"Live",27,77.5,0.708,"Alive","Male","Measured by USGS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",4,16,708,NA,3.59701265051059,170,NA,NA,"Group2",1,7794.838869,3999.025006,5154.276865,4919.315603,6958.963429,5628.112739,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,106,3.29583686600433,4.3502779363593,6.56244409369372,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe873","UF trap line",2015-04-21,NA,133,NA,553958,2806544,"Live",22.3,62.1,0.33,"Dead","Male",NA,2015-04-24,NA,22.2,60.5,0.32,2.685,NA,"Normal",NA,"Normal","Male",8.817,NA,3,"Male",4,21,330,0.813636364,2.97576992861849,1768,0.1,0.01,"Group2",1,8225.263339,2960.028547,1764.672208,2002.726142,53.90732789,5712.150296,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,111,3.10458667846607,4.12874598893943,5.79909265446053,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe874","UF trap line",2015-04-21,NA,149,NA,553418,2806537,"Live",27.4,73.8,0.66,"Dead","Female",NA,2015-04-24,NA,28.1,73.6,0.64,4.397,NA,"Normal",NA,"Normal","Female",23.074,NA,3,"Female",4,21,660,0.666212121,3.20842762545633,1769,0.7,0.02,"Group2",1,8037.775314,2420.007438,1230.645765,1464.440166,577,5449.683477,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,111,3.31054301339402,4.30135873160643,6.49223983502047,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe875","UF trap line",2015-04-21,NA,151,NA,552797,2806551,"Live",26,73,0.49,"Dead","Male",NA,2015-04-24,NA,26.2,73.1,0.46,0.281,NA,"Normal",NA,"Normal","Male",23.642,NA,3,"Male",4,21,490,0.057346939,2.78789258079199,1160,0.2,0.03,"Group2",1,7884.041667,1799.111169,637.6284184,852.3297484,1196.48318,5221.824681,5,5," Marshes","Marshes","Marshes","2",NA,NA,111,3.25809653802148,4.29045944114839,6.19440539110467,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe877","UF trap line",2015-04-21,NA,158,NA,551570,2806529,"Live",22.7,61,0.28,"Dead","Female",NA,2015-04-24,NA,21.1,60.2,0.3,1.896,NA,"Normal","Shedding on front legs and hind legs and feet","Normal","Male",10.532,NA,3,"Male",4,21,280,0.677142857,2.39375919620302,1162,1.6,0.02,"Group2",1,7669.977314,572.0034965,679.0647981,419.3626116,2423.647045,4923.716686,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,111,3.12236492448736,4.11087386417331,5.63478960316925,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe878","UF trap line",2015-04-21,NA,154,"Big tegu",550970,2806999,"Live",42.7,106.5,2.22,"Dead","Male",NA,2015-04-24,NA,42.3,106.3,2.2,5.154,NA,"Abnormal","Claws on back right foot worn down.
Callous on left front foot, possible toe fracture","Normal","Male",44.301,NA,3,"Male",4,21,2220,0.232162162,2.8514735625436,1973,0.4,0.02,"Group3",1,8116.002218,468.8368586,1422.465817,1169.283969,3051.21697,5365.443691,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,111,3.75419892023458,4.66814498514948,7.70526247486633,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe880","transferred;USGS/ENP",2015-04-18,"S105",209,NA,547729,2807158,"Live",23.5,67.5,0.482,"Alive","Male","Measured by USGS",2015-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Male",4,18,482,NA,3.71401327258893,1789,NA,NA,"Group2",1,8884.866347,3328.586787,4562.027729,4303.902067,6290.153019,6439.772977,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,108,3.15700042115011,4.21212759787848,6.1779441140506,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe881","transferred;USGS/ENP",2015-04-17,"E. edge of marsh, N of 424st, E. of US1",NA,"Found in burrow with one other tegu",553724,2807731,"Live",21.5,61.5,0.336,"Alive","Female","Measured by USGS",2015-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Female",4,17,336,NA,3.38083439194033,1976,NA,NA,"Group2",1,9268.479055,2978.43516,2081.883042,2220.325427,1177.147824,6662.02927,5,5," Marshes","Marshes","Marshes","2",NA,NA,107,3.06805293513362,4.11903717481247,5.8171111599632,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe886","transferred;USGS/ENP",2015-04-19,"S120",224,NA,550618,2806532,"Live",22.5,64.5,0.388,"Alive","Female","Measured by USGS",2015-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Female",4,19,388,NA,3.40631001371742,423,NA,NA,"Group2",1,7656.821599,380.0013158,1608.52852,1352.567928,3375.416122,4916.059906,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,109,3.11351530921037,4.16666522380173,5.96100533962327,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe888","UF trap line",2015-04-23,NA,162,NA,552318,2806240,"Live",24.3,66.7,0.355,"Dead","Female",NA,2015-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Female",4,23,355,NA,2.4740560378571,1163,NA,NA,"Group2",1,7480.559137,1351.695602,124.5311206,382.5388869,1710.160811,4780.280013,12,15,"High Intensity Urban","institutional","Urban","4",NA,NA,113,3.1904763503465,4.20020495292158,5.87211778947542,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe889","UF trap line",2015-04-24,NA,133,NA,553958,2806544,"Live",28.3,76.2,0.6,"Dead","Female",NA,2015-04-24,NA,27.8,73.8,0.63,3.877,NA,"Normal",NA,"Normal","Female",23.207,NA,0,"Female",4,24,600,0.646166667,2.64723163325324,1770,0.5,0.03,"Group2",1,8225.263339,2960.028547,1764.672208,2002.726142,53.90732789,5712.150296,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,114,3.34286180464919,4.3333614626926,6.39692965521615,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe890","UF trap line",2015-04-24,NA,150,NA,553159,2806558,"Live",19.1,53.9,0.215,"Dead","Male",NA,2015-04-24,NA,18.6,53.1,0.22,4.044,NA,"Normal",NA,"Normal","Male",26.415,NA,0,"Male",4,24,215,1.880930233,3.08559099328905,1164,0.5,0.005,"Group1",1,7982.70944,2161.168665,982.9226826,1210.162386,834.4369359,5360.986476,5,5," Marshes","Marshes","Marshes","2",NA,NA,114,2.94968833505258,3.98713047791495,5.37063802812766,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe892","UF trap line",2015-04-24,NA,157,NA,551862,2806546,"Live",26.7,75.9,0.57,"Dead","Male","Defecated during euthanasia",2015-04-25,NA,27,74.4,0.6,8.034,NA,"Normal",NA,"Normal","Male",18.523,NA,1,"Male",4,24,570,1.409473684,2.99461552367709,1165,0.3,0.03,"Group2",1,7715.437317,864.1301985,425.0176467,193.7937047,2131.356845,4980.469155,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,114,3.2846635654062,4.32941668440158,6.3456363608286,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe893","UF trap line",2015-04-24,NA,158,NA,551570,2806529,"Live",23.7,66,0.325,"Dead","Female",NA,2015-04-24,NA,23.1,65,0.34,0.701,NA,"Normal",NA,"Normal","Female",13.387,NA,0,"Female",4,24,325,0.215692308,2.44139652989663,1166,0.6,0.015,"Group2",1,7669.977314,572.0034965,679.0647981,419.3626116,2423.647045,4923.716686,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,114,3.16547504814109,4.18965474202643,5.78382518232974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe894","UF trap line",2015-04-24,NA,137,NA,551017,2805509,"Live",24,68.6,0.395,"Dead","Male",NA,2015-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",4,24,395,NA,2.85734953703704,424,NA,NA,"Group2",1,6626.211965,1022.176599,1432.514572,1285.171584,3164.546097,3875.062451,5,5," Marshes","Marshes","Marshes","2",NA,NA,114,3.17805383034795,4.22829253473184,5.97888576490112,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe900","transferred;USGS/ENP",2015-04-26,"S112",216,NA,547783,2806576,"Live",25,71,0.428,"Alive","Male","Measured by USGS",2015-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Male",4,26,428,NA,2.7392,171,NA,NA,"Group2",1,8324.722818,3215.314915,4435.471226,4183.59379,6210.006522,5918.183843,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,116,3.2188758248682,4.26267987704132,6.0591231955818,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe901","transferred;USGS/ENP",2015-04-25,"S103",207,NA,547774,2808787,"Live",20.5,62.5,0.326,"Alive","Female","measured by USGS",2015-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Female",4,25,326,NA,3.78404259949798,1791,NA,NA,"Group2",1,10405.06204,3934.934815,5084.616111,4830.423687,6597.330142,7862.927826,6,7,"Freshwater Forrested Wetland","mixed hardwood wetlands","Freshwater Forrested Wetland","3",NA,NA,115,3.02042488614436,4.13516655674236,5.78689738136671,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe904","UF trap line",2015-04-28,"HH6",155,NA,552577,2806532,"Live",20.4,56.8,0.24,"Dead","Male",NA,2015-04-28,NA,20.4,56.1,0.22,0.761,NA,"Normal",NA,"Normal","Male",17.341,NA,0,"Male",4,28,240,0.317083333,2.82696700364113,1167,0,0.02,"Group2",1,7817.222653,1579.000317,433.115458,633.5053275,1416.991531,5133.794698,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,118,3.01553490085017,4.03953632572711,5.48063892334199,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe905","UF trap line",2015-04-28,"JD2",160,NA,552278,2806410,"Live",25.6,71,0.48,"Dead","Male",NA,2015-04-28,NA,25.2,70.2,0.48,0.749,NA,"Normal",NA,"Normal","Male",22.087,NA,0,"Male",4,28,480,0.156041667,2.86102294921875,1168,0.4,0,"Group2",1,7640.832743,1285.706421,127.6244491,317.4208563,1723.90545,4934.095358,12,15,"High Intensity Urban","institutional","Urban","4",NA,NA,118,3.24259235148552,4.26267987704132,6.17378610390194,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe906","UF trap line",2015-04-28,"HH13",137,NA,551017,2805509,"Live",26.4,72.5,0.58,"Dead","Male",NA,2015-04-28,NA,25.8,71.1,0.6,0.625,NA,"Normal",NA,"Normal","Male",55.916,NA,0,"Male",4,28,580,0.107758621,3.15221776998637,425,0.6,0.02,"Group2",1,6626.211965,1022.176599,1432.514572,1285.171584,3164.546097,3875.062451,5,5," Marshes","Marshes","Marshes","2",NA,NA,118,3.27336401015227,4.28358656186063,6.36302810354046,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe907","UF trap line",2015-04-29,"HH3",149,NA,553418,2806537,"Live",27.5,75.4,0.62,"Dead","Male",NA,2015-04-29,NA,27.5,76.1,0.66,4.545,NA,"Normal",NA,"Normal","Male",36.088,NA,0,"Male",4,29,620,0.733064516,2.98121712997746,1771,0,0.04,"Group2",1,8037.775314,2420.007438,1230.645765,1464.440166,577,5449.683477,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,119,3.31418600467253,4.32280727501391,6.42971947803914,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
"Apr",2015,"TuMe908","UF trap line",2015-04-29,"HH8",157,NA,551862,2806546,"Live",27.4,75.5,0.52,"Dead","Female",NA,2015-04-29,NA,26.1,73.8,0.56,0.246,NA,"Normal",NA,"Normal","Female",20.54,NA,0,"Female",4,29,520,0.047307692,2.52785206854135,1169,1.3,0.04,"Group2",1,7715.437317,864.1301985,425.0176467,193.7937047,2131.356845,4980.469155,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,119,3.31054301339402,4.32413265625498,6.25382881157547,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-04-01,77.16,56.25,96.06,5.7,0.61,25.09,13.47,35.59,14.478,1.5494
