"UF.Animal.ID","Status","Capture.Date","Capture.Location","Trap.Name","Capture.Notes","UTM.Easting","UTM.Northing","Specimen.Condition","Intake.SVL","Intake.TL","Intake.Weight.kg","Measurements","Intake.Sex","Age.Class","General.Notes","Euth.Date","Final.Disposition","Nec.SVL","Nec.TL","Nec.Weight.kg","Fat.Wt..g.","Malformations","Extremities","Extremities.Notes","Reproductive.Sys","Nec.Sex","Additional.Notes","Date.Diff","Analysis.Sex","SVL_Diff","Weight_Diff"
"TuMe3185","captured;UF trap line",2019-08-22,"UP3_2019",924,NA,553981,2806595,"Live",16,46.8,0.12,"Dead","Female",NA,NA,2019-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3186","captured;UF trap line",2019-08-22,"DFD4_2019",947,NA,552004,2806371,"Live",17.4,49.5,0.18,"Dead","Female",NA,NA,2019-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3188","captured;UF trap line",2019-08-23,"UP2_2019",923,NA,554005,2806582,"Live",14.2,39.1,0.08,NA,"Male",NA,NA,2019-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3189","captured;UF trap line",2019-08-23,"DFB4_2019",935,NA,553413,2806521,"Live",16.4,46.1,0.12,"Dead","Male",NA,"in shed",2019-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3191","captured;UF trap line",2019-08-23,"DFO4_2019",985,NA,549376,2806520,"Live",16.7,46.3,0.12,"Dead","Female",NA,NA,2019-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3192","captured;UF trap line",2019-08-26,"HH1_2019",920,NA,553958,2806546,"Live",15.3,44.1,0.14,"Dead","Male",NA,NA,2019-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3193","captured;UF trap line",2019-08-27,"CM1_2019",1060,NA,553414,2806523,"Live",16.1,46.6,0.15,"Dead","Female",NA,NA,2019-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3197","captured;UF trap line",2019-08-28,"TH16_2019",991,NA,547809,2806512,"Live",17,47.4,0.12,"Dead","Female",NA,NA,2019-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3199","captured;UF trap line",2019-08-29,"DFB1_2019",932,NA,553414,2806529,"Live",27.6,69.6,0.75,"Dead","Female",NA,NA,2019-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3201","captured;UF trap line",2019-08-29,"HH6_2019",941,NA,552050,2806545,"Live",28.5,80,0.82,"Dead","Female",NA,NA,2019-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3202","captured;UF trap line",2019-08-29,"TH20_2019",1018,NA,551021,2804943,"Live",15.6,45.2,0.12,"Dead","Male",NA,NA,2019-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3203","captured;UF trap line",2019-09-09,"CM5_2019",1064,"Captured on a Monday, unsure how long Tegu was in trap",551003,2807600,"Live",13.7,34.4,0.04,"Dead","Male",NA,NA,2019-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3204","captured;UF trap line",2019-09-09,"DFD4_2019",947,"Captured on a Monday, unsure how long Tegu was in trap",552004,2806371,"Live",20.3,57.6,0.22,"Dead","Female",NA,NA,2019-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3205","captured;UF trap line",2019-09-10,"TH1_2019",921,NA,553958,2806570,"Live",23.7,65.5,0.45,"Dead","Male",NA,"Shedding",2019-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3206","captured;UF trap line",2019-09-10,"UP6_2019",927,NA,553967,2806629,"Live",19.2,54,0.11,"Dead","Male",NA,NA,2019-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3207","captured;UF trap line",2019-09-10,"PTH1_2019",942,NA,551997,2806468,"Live",19.6,55.6,0.25,"Dead","Male",NA,NA,2019-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3208","captured;UF trap line",2019-09-10,"DFD4_2019",947,NA,552004,2806371,"Live",21.6,63.2,0.29,"Dead","Female",NA,"Shedding",2019-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3209","captured;UF trap line",2019-09-10,"DFO3_2019",984,NA,549376,2806520,"Live",13.7,39.9,0.08,"Dead","Male",NA,NA,2019-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3210","captured;UF trap line",2019-09-10,"SG3_2019",1051,NA,555804,2797152,"Live",15.2,41.5,0.09,"Dead","Male",NA,"Greenish head",2019-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3211","captured;UF trap line",2019-09-10,"CM6_2019",1065,NA,551007,2807598,"Live",15.3,43.9,0.1,"Dead","Female",NA,NA,2019-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3212","captured;UF trap line",2019-09-11,"HH1_2019",920,NA,553958,2806546,"Live",28.2,79.4,0.72,"Dead","Female",NA,NA,2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3213","captured;UF trap line",2019-09-11,"UP2_2019",923,NA,554005,2806582,"Live",17.5,48.7,0.16,"Dead","Male",NA,NA,2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3214","captured;UF trap line",2019-09-11,"TH4_2019",936,NA,552845,2806551,"Live",24.1,67.1,0.46,"Dead","Male",NA,NA,2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3215","captured;UF trap line",2019-09-11,"DFD2_2019",945,NA,551997,2806372,"Live",19.8,56.4,0.24,"Dead","Male",NA,NA,2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3218","captured;UF trap line",2019-09-11,"DFF4_2019",963,NA,551002,2807598,"Live",15.2,43.4,0.12,"Dead","Male",NA,NA,2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3219","captured;UF trap line",2019-09-11,"DFN5_2019",969,NA,550976,2806546,"Live",18,51.1,0.14,"Dead","Female",NA,NA,2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3220","captured;UF trap line",2019-09-11,"TH21_2019",1020,NA,551026,2804466,"Live",17.4,51.9,0.26,"Dead","Male",NA,NA,2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3221","captured;UF trap line",2019-09-11,"HH24_2019",1037,NA,551052,2801703,"Live",34.9,95.4,1.64,"Dead","Female",NA,NA,2019-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3224","captured;UF trap line",2019-09-12,"TH17_2019",1012,NA,551009,2806453,"Live",17.2,47.9,0.17,"Dead","Female",NA,NA,2019-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3225","captured;UF trap line",2019-09-13,"HH1_2019",920,NA,553958,2806546,"Live",22.5,63.1,0.4,"Dead","Male",NA,NA,2019-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3226","captured;UF trap line",2019-09-13,"UP2_2019",923,NA,554005,2806582,"Live",14.4,38.5,0.08,"Dead","Male",NA,NA,2019-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3227","captured;UF trap line",2019-09-13,"DFD1_2019",944,NA,551997,2806371,"Live",21.5,61.2,0.3,"Dead","Male",NA,NA,2019-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3228","captured;UF trap line",2019-09-17,"HH1_2019",920,NA,553958,2806546,"Live",29,80.9,0.98,"Dead","Female",NA,NA,2019-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3229","captured;UF trap line",2019-09-18,"CM4_2019",1063,NA,551992,2806417,"Live",21,58.8,0.28,"Dead","Male",NA,NA,2019-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3230","captured;UF trap line",2019-09-18,"UP5_2019",926,NA,553967,2806623,"Live",31,85.5,1.06,"Dead","Female",NA,NA,2019-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3232","captured;UF trap line",2019-09-18,"DFD2_2019",945,NA,551997,2806372,"Live",20.5,58.1,0.26,"Dead","Female",NA,NA,2019-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3233","captured;UF trap line",2019-09-18,"DFF2_2019",961,NA,551004,2807599,"Live",16.1,46.5,0.14,"Dead","Female",NA,NA,2019-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3234","captured;UF trap line",2019-09-18,"TH13_2019",981,NA,549509,2806519,"Live",18.6,51.2,0.2,"Dead","Female",NA,NA,2019-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3235","captured;UF trap line",2019-09-18,"DFO1_2019",982,NA,549376,2806521,"Live",16,42.4,0.12,"Dead","Female",NA,NA,2019-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3236","captured;UF trap line",2019-09-18,"TH5_2019",939,NA,552332,2806544,"Live",15.1,43.2,0.1,"Dead","Female",NA,NA,2019-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3238","captured;UF trap line",2019-09-24,"TH6_2019",940,NA,552063,2806545,"Live",21,60.2,0.32,"Dead","Male",NA,NA,2019-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3239","captured;UF trap line",2019-09-24,"DFF2_2019",961,NA,551004,2807599,"Live",16,46.5,0.12,"Dead","Female",NA,NA,2019-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3240","captured;UF trap line",2019-09-24,"HH18_2019",1014,NA,551024,2805960,"Live",29.5,83.1,0.9,"Dead","Male",NA,NA,2019-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3241","captured;UF trap line",2019-09-25,"UP2_2019",923,NA,554005,2806582,"Live",19.2,55.4,0.24,"Dead","Male",NA,"shedding",2019-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3242","captured;UF trap line",2019-09-25,"DFD4_2019",947,NA,552004,2806371,"Live",22.6,63.4,0.38,"Dead","Male",NA,NA,2019-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3244","captured;UF trap line",2019-09-25,"HH10_2019",975,NA,550887,2806531,"Live",35.3,92.4,1.3,"Dead","Female",NA,"shedding a little",2019-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3245","captured;UF trap line",2019-09-26,"DFF2_2019",961,NA,551004,2807599,"Live",13.6,38.5,0.08,"Dead","Male",NA,"green head, shedding",2019-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3247","captured;UF trap line",2019-09-27,"UP2_2019",923,NA,554005,2806582,"Live",15,41.6,0.1,"Dead","Female",NA,NA,2019-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3248","captured;UF trap line",2019-09-27,"DFE1_2019",950,NA,551800,2806556,"Live",21.5,60.5,0.28,"Dead","Female",NA,NA,2019-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3250","captured;UF trap line",2019-10-01,"DFD4_2019",947,NA,552004,2806371,"Live",20.1,56.6,0.27,"Dead","Female",NA,NA,2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3251","captured;UF trap line",2019-10-01,"SG10_2019",1055,NA,555925,2797192,"Live",29.3,81.8,0.97,"Dead","Male",NA,NA,2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3252","captured;UF trap line",2019-10-03,"TH1_2019",921,NA,553958,2806570,"Live",16.5,43.8,0.12,"Dead","Male",NA,NA,2019-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3253","captured;UF trap line",2019-10-03,"UP2_2019",923,NA,554005,2806582,"Live",14.8,40.5,0.08,"Dead","Female",NA,"shedding",2019-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3255","captured;UF trap line",2019-10-09,"UP6_2019",927,NA,553967,2806629,"Live",16.3,44.4,0.12,"Dead","Female",NA,NA,2019-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe344","captured",2014-02-21,"Trap UFLT7",7,NA,553411,2810195,"Live",33.3,92.1,1.18,"Dead","Male",NA,"measurements taken at time of necropsy- same say as euthanasia",2014-02-24,"incinerated",33.3,92.1,1.18,0.53,"hard white deposits on fat pads","Normal","right rear leg collected","Normal","Male",NA,3,"Male",0,0
"TuMe360","transferred",2014-03-07,"USGS/NPS live trap LT10 on C-111",48,NA,547788,2805972,"Live",38.7,103.7,1.86,NA,"Male",NA,"Kept at Daniel Beard Center (DBC) in ENP until pickup. USGS collected measurements. Tail length = 62.5cm",NA,NA,38.7,103.7,1.86,37.141,NA,"Normal","right rear leg collected","Normal","Male",NA,NA,"Male",0,0
"TuMe366","captured",2014-03-20,"FWC trap T8",31,"Hav-A-Hart trap with egg (bait)",551993,2806537,"Live",35.7,96.1,1.6,NA,"Female",NA,"held in actionpacker until fitted with transmitter (frequency: 166.171) 24-Mar-2014. Transferred to tank. Released into field for tracking on 26-Mar-2014.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",NA,NA
"TuMe371","captured",2014-03-18,"UFLT17, east side of trail behind cocoplum thicket",17,"Hav-A-Hart trap",551996,2806298,"Live",25.4,72.6,0.48,"Dead","Male",NA,"Measurements taken at time of necropsy - same day as euthanasia",2014-03-21,NA,25.4,72.6,0.48,6.721,NA,"Normal","R. femur collected","Normal","Male","peach/orange ventral scales",3,"Male",0,0
"TuMe372","captured",2014-03-18,"UFLT2, south side of ORV trail near corner",2,"Hav-A-Hart Trap",553298,2810187,"Live",23.4,68.1,0.36,"Dead","Male",NA,"measurements taken at necropsy, same day as euthanasia",2014-03-21,NA,23.4,68.1,0.36,3.779,NA,"Normal","Right femur collected","Normal","Male",NA,3,"Male",0,0
"TuMe380","captured",2014-03-24,"Trap T1, 424th street (east corner), by fence and light pole",24,"hav-a-hart trap",553956,2806562,"Live",33.5,72.9,1.16,"Alive","Female",NA,"using for telemetry; confirmed developing eggs during surgery for implant, freq 167.015 (adjusted to ( 167.0137) serial # 152161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",NA,NA
"TuMe397","captured",2014-04-04,"T8, south side of 424th street, by bracken fern clump",31,"hav-a-hart trap",551993,2806537,"Live",38.2,101,1.66,"Dead","Male",NA,"measurements from necropsy same day as euthanasia",2014-04-07,NA,38.2,101,1.66,17.676,NA,"Normal","right femur collected","Normal","Male",NA,3,"Male",0,0
"TuMe401","transferred;USGS/ENP",2014-04-05,"LT14, east side of C-111E, S. of squash pile",52,NA,547766,2808536,"Live",21.5,60,0.24,NA,"Male",NA,"21.5 svl + 38.5 (tail length) = total length
measurements from USGS",2014-04-08,NA,21.7,61.1,0.24,0.359,NA,"Abnormal","large wart-like mass on toe of left front foot, collected rear right leg and left front foot","Normal","Male",NA,3,"Male",-0.199999999999999,0
"TuMe403","captured",2014-04-08,"Trap UFLT2, South side of ORV trail near corner just in front of water",2,"hav-a-hart trap",553290,2810188,"Live",44.2,113.4,2.7,"Necropsy","Male",NA,NA,2014-04-10,NA,44.2,113.4,2.7,33.174,NA,"Normal","right femur collected","Normal","Male",NA,2,"Male",0,0
"TuMe416","transferred;USGS/ENP",2014-04-08,"RR05; East of C-111E",NA,NA,547771,2808262,"Live",30,80,0.816,"Alive","Male",NA,"TL= 30 SVL + 50 tail length, measurements from USGS",2014-04-11,"Destroyed",28.9,80.8,0.8,14.224,NA,"Normal","right femur collected","Normal","Male",NA,3,"Male",1.1,0.0159999999999999
"TuMe419","captured",2014-04-14,"UFLT22, S. side of 424th street, east of C-110",22,"hav-a-hart trap",551121,2806522,"Live",39.4,105.1,2,"Necropsy","Male",NA,NA,2014-04-16,NA,39.4,105.1,2,6.395,NA,"Normal","right femur collected","Normal","Male",NA,2,"Male",0,0
"TuMe425","transferred",2014-04-13,"LT15, E of C111E",53,"hav-a-hart trap",547916,2809118,"Live",25,69,0.508,"Alive","Male",NA,"kept at DBC until transfer, measurements from USGS",2014-04-16,"Destroyed.",24.3,69.9,0.48,7.009,NA,"Normal","femur collected","Normal","Male",NA,3,"Male",0.699999999999999,0.028
"TuMe439","captured",2014-04-21,"T6 by fence @ juv facility property",29,"hav-a-hart trap",552285,2806406,"Live",25.5,73.5,0.51,"Necropsy","Male",NA,NA,2014-04-23,NA,25.5,73.5,0.51,5.112,"n/a","Normal",NA,"Normal","Male",NA,2,"Male",0,0
"TuMe442","captured",2014-04-23,"T9, 424th street east of c111",32,NA,551616,2806531,"Live",33.3,90,1.28,"Necropsy","Male",NA,NA,2014-04-24,"Destroyed",33.3,90,1.28,2.004,"white granules found in muscle and fat pads, only collected fat pads","Normal","right femur collected","Normal","Male",NA,1,"Male",0,0
"TuMe443","captured",2014-04-23,"T10, 424 st east of c110",33,NA,551295,2806527,"Live",24.8,68.1,0.42,NA,"Female",NA,NA,2014-04-25,"Destroyed",24.8,68.1,0.42,5.09,NA,"Normal","Collect right femur","Normal","Female",NA,2,"Female",0,0
"TuMe444","captured",2014-04-23,"UFLT22, S side of 424th st just East of C110",22,"Regurgitated leopard frog, collected and frozen.",551121,2806522,"Live",20.8,61.9,0.3,"Necropsy","Female",NA,"Animal regurgitated a leopard frog upon capture. skinny.",2014-04-25,NA,20.8,61.9,0.3,1.71,NA,"Normal",NA,"Normal","Female",NA,2,"Female",0,0
"TuMe452","captured",2014-04-25,"T5, field on juv. Facility",28,"smaller hav-a-hart trap",552331,2806291,"Live",23.9,68.2,0.44,"Necropsy","Male",NA,NA,2014-04-28,NA,23.9,68.2,0.44,2.288,NA,"Normal","right femur collected","Normal","Male",NA,3,"Male",0,0
"TuMe454","captured",2014-04-25,"UFLT22, south side of 424th street, just east of c110",22,"hav-a-hart trap",551121,2806522,"Live",23.5,68.3,0.4,"Necropsy","Female",NA,NA,2014-04-28,NA,23.5,68.3,0.4,1.105,NA,"Normal","right femur collected","Normal","Female",NA,3,"Female",0,0
"TuMe455","captured",2014-04-30,"T1, corner of 424th by fence and light pole",24,"hav-a-hart trap",553956,2806562,"Live",24.1,67.9,0.34,"Necropsy","Female",NA,NA,2014-05-02,NA,24.1,67.9,0.34,0.149,"Measurements taken immediately after euthanasia","Normal","right femur collected","Normal","Female",NA,2,"Female",0,0
"TuMe456","captured",2014-04-30,"UFLT18, N side of 424th street by end of guard rail",18,"hav-a-hart trap",553729,2806569,"Live",26.2,74.7,0.5,"Necropsy","Female",NA,NA,2014-05-02,NA,26.2,74.7,0.5,1.222,"measurements immediately after euthanasia","Normal","right femur collected","Normal","Female",NA,2,"Female",0,0
"TuMe457","captured",2014-04-30,"T5, Juv facility",28,"smaller hav-a-hart trap",552331,2806291,"Live",21.2,56.7,0.24,"Necropsy","Female",NA,NA,2014-05-02,"Destroyed",21.2,56.7,0.24,1.907,NA,"Normal","right femur collected","Normal","Female",NA,2,"Female",0,0
"TuMe458","transferred",2014-04-29,"Homestead, SW 296th street, 162 m east of SW 187th Ave",NA,"UTMs converted from 25.49106, -80.49221",551036,2819421,"Live",44.2,115.3,3.5,"Necropsy","Male",NA,NA,2014-05-01,"destroyed",44.2,115.3,3.5,296.407,"huge fat pads- like the size of chicken breasts","Normal","right rear leg collected, very worn toe tails , almost look clipped, 3 toe nails missing completely on right front foot","Normal","Male",NA,2,"Male",0,0
"TuMe463","transferred;USGS/ENP",2014-04-15,"LT15, E of C-111 E",53,NA,547916,2809118,"Live",28,77.5,0.718,"Alive","Female",NA,"scarring near cloaca on tail, right front,USGS collected blood dots and blood slide gave to Dr. Frank (Zoo Miami) for taxidermy
measurements from USGS",NA,"transferred to Zoo Miami, found in freezer and sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",NA,NA
"TuMe464","transferred;USGS/ENP",2014-04-15,"LT16, E of C-111 E",54,NA,548251,2809710,"Live",25,70.5,0.546,"Alive","Female",NA,"USGS collected blood dots and blood slide, gave to Dr. Frank (Zoo Miami) for taxidermy
measurements from USGS",NA,"transferred to Zoo Miami, found in freezer and sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",NA,NA
"TuMe465","transferred;USGS/ENP",2014-04-15,"LT11, just N of SW 424th street, E of C-111",49,NA,547786,2806625,"Live",36,95.5,1.544,"Alive","Male",NA,"USGS collected blood dots and blood slide, gave to Dr. Frank (Zoo Miami) for taxidermy measurements from USGS",NA,"transferred to Zoo Miami, found in freezer and sent to Sterling Nesbitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,NA
"TuMe466","transferred",2014-05-04,"LT13, east side of c-111",51,NA,547772,2807909,"Live",22,63.5,0.388,"Alive","Female",NA,"measurements from USGS data sheet

svl + tail length (41.5cm) = TL",2014-05-07,NA,22.3,64.2,0.32,4.826,NA,"Normal","femur collected","Normal","Female","necropsy was on a fresh animal",3,"Female",-0.300000000000001,0.068
"TuMe467","transferred",2014-05-04,"LT14, , east side of C-111E, S. of squash pile",52,NA,547766,2808536,"Live",20.5,60,0.338,"Alive","Male",NA,"measurements from USGS, SVL + 39.5 cm tail length = TL",2014-05-07,NA,21,62.3,0.28,5.022,NA,"Normal","right femur collected","Normal","Male",NA,3,"Male",-0.5,0.058
"TuMe471","captured",2014-05-06,"T5, next to shooting range @ juvenile dentention center",28,NA,552331,2806291,"Live",22.2,62.1,0.32,"Necropsy","Female",NA,NA,2014-05-07,NA,22.2,62.1,0.32,0.5,NA,"Normal","right femur collected","Normal","Female","necropsy was on a fresh animal",1,"Female",0,0
"TuMe472","captured",2014-05-07,"T10, 424th street east of C110",33,NA,551295,2806527,"Live",27.1,75.1,0.6,"Necropsy","Male",NA,NA,2014-05-08,NA,27.1,75.1,0.6,2.405,NA,"Normal","right femur collected","Normal","Male",NA,1,"Male",0,0
"TuMe473","captured",2014-05-07,"T5, juv facility",28,"smaller hav-a-hart trap",552331,2806291,"Live",21.5,61.7,0.26,"Necropsy","Male",NA,NA,2014-05-09,NA,21.5,61.7,0.26,1.256,NA,"Normal","right femur collected","Normal","Male",NA,2,"Male",0,0
"TuMe474","captured",2014-05-07,"T8, south side of 424th street by braken fern",31,NA,551993,2806537,"Live",28.8,81.4,0.68,"Necropsy","Male",NA,NA,2014-05-08,NA,28.8,81.4,0.68,0.445,NA,"Normal","right femur collected","Normal","Male",NA,1,"Male",0,0
"TuMe475","captured",2014-05-07,"UFLT14, east side of trail",14,NA,551996,2806459,"Live",24.4,69.8,0.48,"Necropsy","Female",NA,NA,2014-05-09,"Destroyed",24.4,69.8,0.48,2.234,NA,"Normal","right femur collected","Normal","Female",NA,2,"Female",0,0
"TuMe476","captured",2014-05-07,"UFLT20, N Side of 424 St near road to Juv detention center",20,"hav-a-hart trap",552340,2806546,"Live",24.4,68.5,0.38,"Necropsy","Male",NA,NA,2014-05-09,"Destroyed",24.4,68.7,0.38,1.533,NA,"Normal","right femur collected","Normal","Male",NA,2,"Male",0,0
"TuMe479","captured",2014-05-09,"UFLT3, ORV trail",3,"hav-a-hart trap",553318,2810189,"Live",30,68.4,0.74,"Necropsy","Female",NA,NA,2014-05-12,NA,30,68.4,0.74,7.9,"tail regeneration 25.3 cm, girth @ break 8.2 cm","Normal","right femur collected","Normal","Female",NA,3,"Female",0,0
"TuMe480","captured",2014-05-09,"T5, juv facility",28,"smaller hav-a-hart trap",552331,2806291,"Live",22.6,63.2,0.32,"Necropsy","Male",NA,NA,2014-05-12,"Destroyed",22.6,63.2,0.32,2.33,NA,"Normal",NA,"Normal","Male",NA,3,"Male",0,0
"TuMe481","captured",2014-05-09,"UFLT22, S side of 424th st just East of C110",22,"hav-a-hart trap",551121,2806522,"Live",27.6,79.4,0.58,"Necropsy","Male",NA,NA,2014-05-12,NA,27.6,79.4,0.58,0.971,NA,"Normal","right femur collected","Normal","Male",NA,3,"Male",0,0
"TuMe482","captured",2014-05-09,"UFLT18, N. Side of 424th by end of guardrail",18,NA,553729,2806569,"Live",20.4,51,0.22,"Necropsy","Female",NA,NA,2014-05-12,NA,20.4,51,0.22,0.222,"tip of tail broken off","Normal",NA,"Normal","Female",NA,3,"Female",0,0
"TuMe483","captured",2014-05-09,"UFLT20, N Side of 424 St near road to Jail",20,"hav-a- hart trap",552340,2806546,"Live",24.1,69.4,0.38,"Necropsy","Male",NA,NA,2014-05-12,NA,24.1,69.4,0.38,0.239,NA,"Normal","right femur collected","Normal","Male",NA,3,"Male",0,0
"TuMe485","captured",2014-05-10,"UFLT22, S side of 424th st just East of C110",22,"hav-a-hart trap",551121,2806522,"Live",25.4,72.3,0.6,"Necropsy","Female",NA,NA,2014-05-12,NA,25.4,72.3,0.6,3.82,NA,"Normal",NA,"Normal","Female",NA,2,"Female",0,0
"TuMe498","captured",2014-05-16,"T7- detention facility",30,"hav-a-hart trap",552213,2806477,"Live",25.2,70,0.5,"Necropsy","Female",NA,NA,2014-05-19,"Destroyed",25.2,70,0.5,5.521,NA,"Normal",NA,"Normal","Female",NA,3,"Female",0,0
"TuMe508","captured",2014-05-28,"T1, corner of 424th by fence and light pole",24,"hav-a-hart trap",553956,2806562,"Live",24.6,68,0.4,"Necropsy","Male",NA,NA,2014-05-30,NA,24.6,68,0.4,0.413,NA,"Normal","right femur collected","Normal","Male",NA,2,"Male",0,0
"TuMe509","captured",2014-05-28,"UFLT15, east side of trail",15,"hav-a-hart trap",552004,2806397,"Live",26.2,73.1,0.5,"Necropsy","Female",NA,NA,2014-05-30,NA,26.2,73.1,0.5,0.473,NA,"Normal","right femur collected","Normal","Female",NA,2,"Female",0,0
